row,s,dis,displayName,jerseyNumber
62365,6.77,0.68,Leonte Carroo,88
62366,6.55,0.67,Leonte Carroo,88
62367,6.27,0.64,Leonte Carroo,88
62368,6.06,0.62,Leonte Carroo,88
62369,5.9,0.6,Leonte Carroo,88
62370,5.68,0.58,Leonte Carroo,88
62371,5.42,0.55,Leonte Carroo,88
62372,5.17,0.53,Leonte Carroo,88
62373,4.97,0.51,Leonte Carroo,88
62374,4.73,0.48,Leonte Carroo,88
62375,4.57,0.47,Leonte Carroo,88
62376,4.39,0.45,Leonte Carroo,88
62377,4.28,0.44,Leonte Carroo,88
62378,4.13,0.42,Leonte Carroo,88
62379,4.1,0.42,Leonte Carroo,88
62380,4.03,0.41,Leonte Carroo,88
62381,3.97,0.4,Leonte Carroo,88
62382,3.89,0.39,Leonte Carroo,88
62383,4.05,0.41,Leonte Carroo,88
62384,4.2,0.42,Leonte Carroo,88
62385,4.33,0.43,Leonte Carroo,88
62386,4.41,0.44,Leonte Carroo,88
62387,4.71,0.49,Leonte Carroo,88
62388,5.12,0.53,Leonte Carroo,88
62389,5.4,0.55,Leonte Carroo,88
62390,5.62,0.56,Leonte Carroo,88
62391,5.92,0.6,Leonte Carroo,88
62392,6.06,0.6,Leonte Carroo,88
62393,6.23,0.62,Leonte Carroo,88
62394,6.36,0.64,Leonte Carroo,88
62395,6.4,0.64,Leonte Carroo,88
62396,6.39,0.64,Leonte Carroo,88
62397,6.33,0.64,Leonte Carroo,88
62398,6.29,0.63,Leonte Carroo,88
62399,6.17,0.62,Leonte Carroo,88
62400,6,0.61,Leonte Carroo,88
62401,5.83,0.59,Leonte Carroo,88
62402,5.55,0.57,Leonte Carroo,88
62403,5.15,0.53,Leonte Carroo,88
62404,4.85,0.5,Leonte Carroo,88
62405,4.46,0.46,Leonte Carroo,88
62406,4.13,0.43,Leonte Carroo,88
62407,3.82,0.4,Leonte Carroo,88
62408,3.52,0.37,Leonte Carroo,88
62409,3.16,0.33,Leonte Carroo,88
62410,2.86,0.3,Leonte Carroo,88
62411,2.55,0.27,Leonte Carroo,88
62412,2.31,0.24,Leonte Carroo,88
62413,2.01,0.21,Leonte Carroo,88
62414,1.76,0.19,Leonte Carroo,88
62415,1.52,0.16,Leonte Carroo,88
62416,1.43,0.16,Leonte Carroo,88
62417,1.25,0.13,Leonte Carroo,88
62418,1.12,0.12,Leonte Carroo,88
62419,0.17,0.01,Lafayette Pitts,30
62420,0.18,0.02,Lafayette Pitts,30
62421,0.22,0.02,Lafayette Pitts,30
62422,0.24,0.03,Lafayette Pitts,30
62423,0.28,0.03,Lafayette Pitts,30
62424,0.34,0.04,Lafayette Pitts,30
62425,0.64,0.08,Lafayette Pitts,30
62426,0.95,0.11,Lafayette Pitts,30
62427,1.45,0.17,Lafayette Pitts,30
62428,1.86,0.19,Lafayette Pitts,30
62429,2.39,0.24,Lafayette Pitts,30
62430,2.82,0.26,Lafayette Pitts,30
62431,3.35,0.32,Lafayette Pitts,30
62432,4.02,0.38,Lafayette Pitts,30
62433,4.58,0.44,Lafayette Pitts,30
62434,5.06,0.49,Lafayette Pitts,30
62435,5.51,0.54,Lafayette Pitts,30
62436,5.88,0.57,Lafayette Pitts,30
62437,6.27,0.61,Lafayette Pitts,30
62438,6.69,0.66,Lafayette Pitts,30
62439,7.02,0.69,Lafayette Pitts,30
62440,7.3,0.72,Lafayette Pitts,30
62441,7.62,0.76,Lafayette Pitts,30
62442,7.88,0.79,Lafayette Pitts,30
62443,8.11,0.81,Lafayette Pitts,30
62444,8.27,0.83,Lafayette Pitts,30
62445,8.43,0.84,Lafayette Pitts,30
62446,8.6,0.87,Lafayette Pitts,30
62447,8.81,0.89,Lafayette Pitts,30
62448,8.92,0.9,Lafayette Pitts,30
62449,8.98,0.9,Lafayette Pitts,30
62450,9.03,0.91,Lafayette Pitts,30
62451,9.14,0.93,Lafayette Pitts,30
62452,9.21,0.93,Lafayette Pitts,30
62453,9.23,0.93,Lafayette Pitts,30
62454,9.26,0.94,Lafayette Pitts,30
62455,9.33,0.95,Lafayette Pitts,30
62456,9.43,0.95,Lafayette Pitts,30
62457,9.46,0.95,Lafayette Pitts,30
62458,9.49,0.96,Lafayette Pitts,30
62459,9.59,0.98,Lafayette Pitts,30
62460,9.64,0.98,Lafayette Pitts,30
62461,9.65,0.98,Lafayette Pitts,30
62462,9.62,0.97,Lafayette Pitts,30
62463,9.65,0.98,Lafayette Pitts,30
62464,9.62,0.97,Lafayette Pitts,30
62465,9.57,0.97,Lafayette Pitts,30
62466,9.53,0.97,Lafayette Pitts,30
62467,9.62,0.99,Lafayette Pitts,30
62468,9.62,0.98,Lafayette Pitts,30
62469,9.51,0.96,Lafayette Pitts,30
62470,9.5,0.97,Lafayette Pitts,30
62471,9.47,0.96,Lafayette Pitts,30
62472,9.36,0.94,Lafayette Pitts,30
62473,9.22,0.93,Lafayette Pitts,30
62474,8.97,0.91,Lafayette Pitts,30
62475,8.69,0.88,Lafayette Pitts,30
62476,8.38,0.85,Lafayette Pitts,30
62477,8.02,0.82,Lafayette Pitts,30
62478,7.54,0.77,Lafayette Pitts,30
62479,7.12,0.73,Lafayette Pitts,30
62480,6.59,0.68,Lafayette Pitts,30
62481,6.08,0.63,Lafayette Pitts,30
62482,5.45,0.56,Lafayette Pitts,30
62483,4.91,0.52,Lafayette Pitts,30
62484,4.39,0.46,Lafayette Pitts,30
62485,3.84,0.41,Lafayette Pitts,30
62486,3.4,0.36,Lafayette Pitts,30
62487,2.98,0.32,Lafayette Pitts,30
62488,2.66,0.28,Lafayette Pitts,30
62489,2.4,0.25,Lafayette Pitts,30
62490,2.21,0.23,Lafayette Pitts,30
62491,2.12,0.22,Lafayette Pitts,30
62492,2.05,0.21,Lafayette Pitts,30
62493,1.93,0.19,Lafayette Pitts,30
62494,1.91,0.19,Lafayette Pitts,30
62495,1.86,0.18,Lafayette Pitts,30
62496,1.9,0.19,Lafayette Pitts,30
62497,2.03,0.2,Lafayette Pitts,30
62498,2.13,0.21,Lafayette Pitts,30
62499,2.23,0.22,Lafayette Pitts,30
62500,2.29,0.22,Lafayette Pitts,30
62501,2.26,0.22,Lafayette Pitts,30
62502,2.23,0.22,Lafayette Pitts,30
62503,2.24,0.22,Lafayette Pitts,30
62504,2.14,0.21,Lafayette Pitts,30
62505,2.02,0.2,Lafayette Pitts,30
62506,1.94,0.2,Lafayette Pitts,30
62507,1.84,0.19,Lafayette Pitts,30
62508,1.74,0.18,Lafayette Pitts,30
62509,0.1,0.01,Maurice Smith,26
62510,0.08,0.01,Maurice Smith,26
62511,0.11,0.01,Maurice Smith,26
62512,0.12,0.01,Maurice Smith,26
62513,0.13,0.01,Maurice Smith,26
62514,0.07,0.01,Maurice Smith,26
62515,0.06,0.01,Maurice Smith,26
62516,0.14,0.02,Maurice Smith,26
62517,0.4,0.05,Maurice Smith,26
62518,0.75,0.09,Maurice Smith,26
62519,0.98,0.09,Maurice Smith,26
62520,1.38,0.13,Maurice Smith,26
62521,1.73,0.16,Maurice Smith,26
62522,2.2,0.21,Maurice Smith,26
62523,2.53,0.24,Maurice Smith,26
62524,2.87,0.27,Maurice Smith,26
62525,3.33,0.32,Maurice Smith,26
62526,3.75,0.36,Maurice Smith,26
62527,4.17,0.4,Maurice Smith,26
62528,4.52,0.44,Maurice Smith,26
62529,4.94,0.48,Maurice Smith,26
62530,5.29,0.52,Maurice Smith,26
62531,5.64,0.55,Maurice Smith,26
62532,5.84,0.58,Maurice Smith,26
62533,6.06,0.6,Maurice Smith,26
62534,6.23,0.62,Maurice Smith,26
62535,6.41,0.65,Maurice Smith,26
62536,6.5,0.65,Maurice Smith,26
62537,6.64,0.67,Maurice Smith,26
62538,6.69,0.67,Maurice Smith,26
62539,6.79,0.69,Maurice Smith,26
62540,6.89,0.7,Maurice Smith,26
62541,6.94,0.7,Maurice Smith,26
62542,6.99,0.71,Maurice Smith,26
62543,7.03,0.71,Maurice Smith,26
62544,7.09,0.72,Maurice Smith,26
62545,7.1,0.72,Maurice Smith,26
62546,7.07,0.71,Maurice Smith,26
62547,7.01,0.71,Maurice Smith,26
62548,6.96,0.7,Maurice Smith,26
62549,6.84,0.69,Maurice Smith,26
62550,6.66,0.67,Maurice Smith,26
62551,6.52,0.66,Maurice Smith,26
62552,6.33,0.64,Maurice Smith,26
62553,6.18,0.63,Maurice Smith,26
62554,6.02,0.61,Maurice Smith,26
62555,5.94,0.6,Maurice Smith,26
62556,5.87,0.6,Maurice Smith,26
62557,5.84,0.59,Maurice Smith,26
62558,5.77,0.58,Maurice Smith,26
62559,5.87,0.6,Maurice Smith,26
62560,5.94,0.6,Maurice Smith,26
62561,6.05,0.61,Maurice Smith,26
62562,6.12,0.62,Maurice Smith,26
62563,6.18,0.62,Maurice Smith,26
62564,6.21,0.63,Maurice Smith,26
62565,6.34,0.64,Maurice Smith,26
62566,6.33,0.64,Maurice Smith,26
62567,6.33,0.64,Maurice Smith,26
62568,6.32,0.64,Maurice Smith,26
62569,6.3,0.64,Maurice Smith,26
62570,6.21,0.63,Maurice Smith,26
62571,6.12,0.62,Maurice Smith,26
62572,5.92,0.6,Maurice Smith,26
62573,5.76,0.58,Maurice Smith,26
62574,5.64,0.57,Maurice Smith,26
62575,5.47,0.56,Maurice Smith,26
62576,5.34,0.54,Maurice Smith,26
62577,5.17,0.53,Maurice Smith,26
62578,5.09,0.52,Maurice Smith,26
62579,4.94,0.5,Maurice Smith,26
62580,4.82,0.49,Maurice Smith,26
62581,4.67,0.47,Maurice Smith,26
62582,4.57,0.47,Maurice Smith,26
62583,4.49,0.46,Maurice Smith,26
62584,4.41,0.45,Maurice Smith,26
62585,4.28,0.43,Maurice Smith,26
62586,4.22,0.43,Maurice Smith,26
62587,4.17,0.42,Maurice Smith,26
62588,4.13,0.42,Maurice Smith,26
62589,4.04,0.41,Maurice Smith,26
62590,3.93,0.4,Maurice Smith,26
62591,3.69,0.37,Maurice Smith,26
62592,3.53,0.36,Maurice Smith,26
62593,3.32,0.34,Maurice Smith,26
62594,3.06,0.31,Maurice Smith,26
62595,2.66,0.27,Maurice Smith,26
62596,2.34,0.25,Maurice Smith,26
62597,1.97,0.21,Maurice Smith,26
62598,1.65,0.18,Maurice Smith,26
62599,0.12,0.01,Durham Smythe,81
62600,0.1,0.01,Durham Smythe,81
62601,0.08,0.01,Durham Smythe,81
62602,0.08,0.01,Durham Smythe,81
62603,0.07,0,Durham Smythe,81
62604,0.14,0.02,Durham Smythe,81
62605,0.38,0.04,Durham Smythe,81
62606,0.67,0.07,Durham Smythe,81
62607,0.97,0.1,Durham Smythe,81
62608,1.24,0.12,Durham Smythe,81
62609,1.7,0.18,Durham Smythe,81
62610,2.05,0.2,Durham Smythe,81
62611,2.51,0.26,Durham Smythe,81
62612,2.79,0.27,Durham Smythe,81
62613,3.29,0.33,Durham Smythe,81
62614,3.62,0.35,Durham Smythe,81
62615,4.2,0.41,Durham Smythe,81
62616,4.57,0.45,Durham Smythe,81
62617,4.95,0.49,Durham Smythe,81
62618,5.24,0.52,Durham Smythe,81
62619,5.58,0.56,Durham Smythe,81
62620,5.78,0.57,Durham Smythe,81
62621,5.94,0.59,Durham Smythe,81
62622,6.09,0.61,Durham Smythe,81
62623,6.3,0.64,Durham Smythe,81
62624,6.5,0.65,Durham Smythe,81
62625,6.63,0.66,Durham Smythe,81
62626,6.72,0.67,Durham Smythe,81
62627,6.77,0.68,Durham Smythe,81
62628,6.88,0.69,Durham Smythe,81
62629,6.94,0.7,Durham Smythe,81
62630,6.94,0.7,Durham Smythe,81
62631,6.91,0.7,Durham Smythe,81
62632,6.9,0.7,Durham Smythe,81
62633,6.81,0.69,Durham Smythe,81
62634,6.69,0.67,Durham Smythe,81
62635,6.59,0.67,Durham Smythe,81
62636,6.4,0.65,Durham Smythe,81
62637,6.17,0.62,Durham Smythe,81
62638,5.89,0.6,Durham Smythe,81
62639,5.6,0.57,Durham Smythe,81
62640,5.31,0.54,Durham Smythe,81
62641,5,0.51,Durham Smythe,81
62642,4.66,0.48,Durham Smythe,81
62643,4.23,0.44,Durham Smythe,81
62644,3.82,0.4,Durham Smythe,81
62645,3.31,0.34,Durham Smythe,81
62646,2.88,0.31,Durham Smythe,81
62647,2.48,0.26,Durham Smythe,81
62648,2.1,0.22,Durham Smythe,81
62649,1.88,0.2,Durham Smythe,81
62650,1.74,0.18,Durham Smythe,81
62651,1.69,0.17,Durham Smythe,81
62652,1.7,0.17,Durham Smythe,81
62653,1.8,0.18,Durham Smythe,81
62654,1.99,0.2,Durham Smythe,81
62655,2.15,0.21,Durham Smythe,81
62656,2.3,0.23,Durham Smythe,81
62657,2.54,0.25,Durham Smythe,81
62658,2.79,0.28,Durham Smythe,81
62659,3.05,0.29,Durham Smythe,81
62660,3.33,0.32,Durham Smythe,81
62661,3.74,0.37,Durham Smythe,81
62662,4.08,0.4,Durham Smythe,81
62663,4.33,0.42,Durham Smythe,81
62664,4.65,0.46,Durham Smythe,81
62665,4.89,0.49,Durham Smythe,81
62666,5.07,0.5,Durham Smythe,81
62667,5.16,0.51,Durham Smythe,81
62668,5.16,0.52,Durham Smythe,81
62669,5.18,0.52,Durham Smythe,81
62670,5.16,0.52,Durham Smythe,81
62671,5.21,0.53,Durham Smythe,81
62672,5.25,0.53,Durham Smythe,81
62673,5.24,0.53,Durham Smythe,81
62674,5.24,0.53,Durham Smythe,81
62675,5.21,0.52,Durham Smythe,81
62676,5.18,0.52,Durham Smythe,81
62677,5.12,0.51,Durham Smythe,81
62678,5.07,0.51,Durham Smythe,81
62679,5,0.51,Durham Smythe,81
62680,4.83,0.49,Durham Smythe,81
62681,4.66,0.47,Durham Smythe,81
62682,4.44,0.45,Durham Smythe,81
62683,4.22,0.43,Durham Smythe,81
62684,3.99,0.41,Durham Smythe,81
62685,3.73,0.38,Durham Smythe,81
62686,3.43,0.36,Durham Smythe,81
62687,3.1,0.32,Durham Smythe,81
62688,2.84,0.3,Durham Smythe,81
62689,0.12,0.01,Kalen Ballage,27
62690,0.04,0.01,Kalen Ballage,27
62691,0.05,0.01,Kalen Ballage,27
62692,0.07,0.01,Kalen Ballage,27
62693,0.05,0.01,Kalen Ballage,27
62694,0.08,0.01,Kalen Ballage,27
62695,0.16,0.02,Kalen Ballage,27
62696,0.11,0.01,Kalen Ballage,27
62697,0.08,0.01,Kalen Ballage,27
62698,0.04,0,Kalen Ballage,27
62699,0.11,0.01,Kalen Ballage,27
62700,0.2,0.02,Kalen Ballage,27
62701,0.35,0.04,Kalen Ballage,27
62702,0.53,0.05,Kalen Ballage,27
62703,0.85,0.09,Kalen Ballage,27
62704,1.12,0.11,Kalen Ballage,27
62705,1.57,0.16,Kalen Ballage,27
62706,1.95,0.19,Kalen Ballage,27
62707,2.44,0.23,Kalen Ballage,27
62708,2.82,0.27,Kalen Ballage,27
62709,3.23,0.31,Kalen Ballage,27
62710,3.71,0.36,Kalen Ballage,27
62711,4.14,0.4,Kalen Ballage,27
62712,4.5,0.44,Kalen Ballage,27
62713,4.77,0.47,Kalen Ballage,27
62714,5.09,0.5,Kalen Ballage,27
62715,5.34,0.53,Kalen Ballage,27
62716,5.57,0.55,Kalen Ballage,27
62717,5.71,0.57,Kalen Ballage,27
62718,5.92,0.59,Kalen Ballage,27
62719,6.04,0.61,Kalen Ballage,27
62720,6.2,0.62,Kalen Ballage,27
62721,6.27,0.63,Kalen Ballage,27
62722,6.39,0.64,Kalen Ballage,27
62723,6.44,0.64,Kalen Ballage,27
62724,6.54,0.66,Kalen Ballage,27
62725,6.6,0.66,Kalen Ballage,27
62726,6.65,0.67,Kalen Ballage,27
62727,6.65,0.67,Kalen Ballage,27
62728,6.66,0.67,Kalen Ballage,27
62729,6.75,0.68,Kalen Ballage,27
62730,6.77,0.68,Kalen Ballage,27
62731,6.8,0.69,Kalen Ballage,27
62732,6.78,0.68,Kalen Ballage,27
62733,6.82,0.69,Kalen Ballage,27
62734,6.83,0.69,Kalen Ballage,27
62735,6.86,0.69,Kalen Ballage,27
62736,6.88,0.69,Kalen Ballage,27
62737,6.92,0.7,Kalen Ballage,27
62738,6.91,0.7,Kalen Ballage,27
62739,6.98,0.71,Kalen Ballage,27
62740,6.99,0.71,Kalen Ballage,27
62741,6.92,0.7,Kalen Ballage,27
62742,6.92,0.7,Kalen Ballage,27
62743,6.92,0.7,Kalen Ballage,27
62744,6.87,0.7,Kalen Ballage,27
62745,6.81,0.69,Kalen Ballage,27
62746,6.69,0.68,Kalen Ballage,27
62747,6.51,0.66,Kalen Ballage,27
62748,6.41,0.65,Kalen Ballage,27
62749,6.27,0.64,Kalen Ballage,27
62750,6.07,0.62,Kalen Ballage,27
62751,5.88,0.6,Kalen Ballage,27
62752,5.84,0.6,Kalen Ballage,27
62753,5.67,0.58,Kalen Ballage,27
62754,5.47,0.55,Kalen Ballage,27
62755,5.4,0.55,Kalen Ballage,27
62756,5.24,0.53,Kalen Ballage,27
62757,5.03,0.51,Kalen Ballage,27
62758,4.81,0.49,Kalen Ballage,27
62759,4.64,0.48,Kalen Ballage,27
62760,4.56,0.47,Kalen Ballage,27
62761,4.55,0.47,Kalen Ballage,27
62762,4.53,0.46,Kalen Ballage,27
62763,4.44,0.44,Kalen Ballage,27
62764,4.52,0.46,Kalen Ballage,27
62765,4.71,0.49,Kalen Ballage,27
62766,4.78,0.48,Kalen Ballage,27
62767,4.86,0.49,Kalen Ballage,27
62768,4.88,0.49,Kalen Ballage,27
62769,4.89,0.5,Kalen Ballage,27
62770,4.79,0.48,Kalen Ballage,27
62771,4.7,0.47,Kalen Ballage,27
62772,4.56,0.46,Kalen Ballage,27
62773,4.39,0.44,Kalen Ballage,27
62774,4.21,0.43,Kalen Ballage,27
62775,3.99,0.41,Kalen Ballage,27
62776,3.59,0.35,Kalen Ballage,27
62777,3.29,0.34,Kalen Ballage,27
62778,3.03,0.31,Kalen Ballage,27
62779,0.09,0,Siran Neal,29
62780,0.1,0.01,Siran Neal,29
62781,0.02,0,Siran Neal,29
62782,0.06,0.01,Siran Neal,29
62783,0.3,0.03,Siran Neal,29
62784,0.47,0.04,Siran Neal,29
62785,0.82,0.07,Siran Neal,29
62786,1.31,0.12,Siran Neal,29
62787,2,0.18,Siran Neal,29
62788,2.48,0.23,Siran Neal,29
62789,3.05,0.3,Siran Neal,29
62790,3.66,0.36,Siran Neal,29
62791,4.17,0.4,Siran Neal,29
62792,4.62,0.45,Siran Neal,29
62793,5.1,0.5,Siran Neal,29
62794,5.47,0.53,Siran Neal,29
62795,5.94,0.58,Siran Neal,29
62796,6.28,0.62,Siran Neal,29
62797,6.46,0.64,Siran Neal,29
62798,6.92,0.71,Siran Neal,29
62799,7.24,0.73,Siran Neal,29
62800,7.47,0.75,Siran Neal,29
62801,7.7,0.77,Siran Neal,29
62802,7.97,0.8,Siran Neal,29
62803,8.21,0.82,Siran Neal,29
62804,8.41,0.84,Siran Neal,29
62805,8.63,0.86,Siran Neal,29
62806,8.92,0.89,Siran Neal,29
62807,9.09,0.91,Siran Neal,29
62808,9.2,0.92,Siran Neal,29
62809,9.27,0.93,Siran Neal,29
62810,9.44,0.96,Siran Neal,29
62811,9.54,0.97,Siran Neal,29
62812,9.59,0.97,Siran Neal,29
62813,9.61,0.97,Siran Neal,29
62814,9.7,0.98,Siran Neal,29
62815,9.76,0.98,Siran Neal,29
62816,9.73,0.98,Siran Neal,29
62817,9.77,0.99,Siran Neal,29
62818,9.89,1,Siran Neal,29
62819,9.99,1.01,Siran Neal,29
62820,9.94,1,Siran Neal,29
62821,9.96,1.01,Siran Neal,29
62822,9.95,1.01,Siran Neal,29
62823,9.92,1,Siran Neal,29
62824,9.88,1,Siran Neal,29
62825,9.81,0.99,Siran Neal,29
62826,9.71,0.98,Siran Neal,29
62827,9.68,0.99,Siran Neal,29
62828,9.57,0.97,Siran Neal,29
62829,9.46,0.96,Siran Neal,29
62830,9.35,0.95,Siran Neal,29
62831,9.22,0.93,Siran Neal,29
62832,9.1,0.92,Siran Neal,29
62833,8.94,0.91,Siran Neal,29
62834,8.89,0.91,Siran Neal,29
62835,8.86,0.9,Siran Neal,29
62836,8.75,0.89,Siran Neal,29
62837,8.66,0.88,Siran Neal,29
62838,8.62,0.88,Siran Neal,29
62839,8.6,0.87,Siran Neal,29
62840,8.5,0.86,Siran Neal,29
62841,8.37,0.84,Siran Neal,29
62842,8.3,0.84,Siran Neal,29
62843,8.15,0.82,Siran Neal,29
62844,8.11,0.83,Siran Neal,29
62845,8.02,0.82,Siran Neal,29
62846,8,0.82,Siran Neal,29
62847,7.91,0.8,Siran Neal,29
62848,7.78,0.79,Siran Neal,29
62849,7.61,0.77,Siran Neal,29
62850,7.41,0.75,Siran Neal,29
62851,7.23,0.73,Siran Neal,29
62852,7.02,0.71,Siran Neal,29
62853,6.8,0.69,Siran Neal,29
62854,6.58,0.67,Siran Neal,29
62855,6.36,0.65,Siran Neal,29
62856,6.14,0.63,Siran Neal,29
62857,5.92,0.6,Siran Neal,29
62858,5.7,0.58,Siran Neal,29
62859,5.55,0.57,Siran Neal,29
62860,5.38,0.55,Siran Neal,29
62861,5.21,0.53,Siran Neal,29
62862,4.99,0.51,Siran Neal,29
62863,4.73,0.48,Siran Neal,29
62864,4.49,0.46,Siran Neal,29
62865,4.27,0.44,Siran Neal,29
62866,4.28,0.45,Siran Neal,29
62867,3.98,0.4,Siran Neal,29
62868,3.75,0.38,Siran Neal,29
62869,0.04,0,Da'Mari Scott,15
62870,0.05,0.01,Da'Mari Scott,15
62871,0.06,0.01,Da'Mari Scott,15
62872,0.11,0.01,Da'Mari Scott,15
62873,0.26,0.03,Da'Mari Scott,15
62874,0.44,0.05,Da'Mari Scott,15
62875,0.8,0.08,Da'Mari Scott,15
62876,1.14,0.11,Da'Mari Scott,15
62877,1.65,0.17,Da'Mari Scott,15
62878,2.03,0.19,Da'Mari Scott,15
62879,2.49,0.24,Da'Mari Scott,15
62880,3.02,0.3,Da'Mari Scott,15
62881,3.55,0.35,Da'Mari Scott,15
62882,4.13,0.4,Da'Mari Scott,15
62883,4.66,0.45,Da'Mari Scott,15
62884,5.19,0.5,Da'Mari Scott,15
62885,5.62,0.55,Da'Mari Scott,15
62886,6.05,0.6,Da'Mari Scott,15
62887,6.53,0.65,Da'Mari Scott,15
62888,6.87,0.68,Da'Mari Scott,15
62889,7.13,0.71,Da'Mari Scott,15
62890,7.36,0.73,Da'Mari Scott,15
62891,7.59,0.76,Da'Mari Scott,15
62892,7.79,0.78,Da'Mari Scott,15
62893,8.04,0.81,Da'Mari Scott,15
62894,8.23,0.82,Da'Mari Scott,15
62895,8.45,0.84,Da'Mari Scott,15
62896,8.61,0.86,Da'Mari Scott,15
62897,8.74,0.87,Da'Mari Scott,15
62898,8.97,0.89,Da'Mari Scott,15
62899,9.04,0.9,Da'Mari Scott,15
62900,9.26,0.93,Da'Mari Scott,15
62901,9.34,0.94,Da'Mari Scott,15
62902,9.44,0.95,Da'Mari Scott,15
62903,9.48,0.96,Da'Mari Scott,15
62904,9.53,0.97,Da'Mari Scott,15
62905,9.56,0.97,Da'Mari Scott,15
62906,9.56,0.97,Da'Mari Scott,15
62907,9.55,0.97,Da'Mari Scott,15
62908,9.55,0.97,Da'Mari Scott,15
62909,9.66,0.98,Da'Mari Scott,15
62910,9.66,0.98,Da'Mari Scott,15
62911,9.63,0.97,Da'Mari Scott,15
62912,9.69,0.98,Da'Mari Scott,15
62913,9.65,0.97,Da'Mari Scott,15
62914,9.61,0.96,Da'Mari Scott,15
62915,9.61,0.97,Da'Mari Scott,15
62916,9.65,0.97,Da'Mari Scott,15
62917,9.67,0.97,Da'Mari Scott,15
62918,9.61,0.96,Da'Mari Scott,15
62919,9.54,0.96,Da'Mari Scott,15
62920,9.43,0.95,Da'Mari Scott,15
62921,9.32,0.94,Da'Mari Scott,15
62922,9.24,0.94,Da'Mari Scott,15
62923,9.16,0.93,Da'Mari Scott,15
62924,9.02,0.91,Da'Mari Scott,15
62925,8.91,0.9,Da'Mari Scott,15
62926,8.91,0.91,Da'Mari Scott,15
62927,8.89,0.9,Da'Mari Scott,15
62928,8.82,0.89,Da'Mari Scott,15
62929,8.7,0.88,Da'Mari Scott,15
62930,8.55,0.86,Da'Mari Scott,15
62931,8.43,0.85,Da'Mari Scott,15
62932,8.24,0.83,Da'Mari Scott,15
62933,8.03,0.81,Da'Mari Scott,15
62934,7.82,0.8,Da'Mari Scott,15
62935,7.64,0.77,Da'Mari Scott,15
62936,7.43,0.75,Da'Mari Scott,15
62937,7.31,0.74,Da'Mari Scott,15
62938,7.16,0.73,Da'Mari Scott,15
62939,6.97,0.71,Da'Mari Scott,15
62940,6.84,0.7,Da'Mari Scott,15
62941,6.71,0.68,Da'Mari Scott,15
62942,6.58,0.67,Da'Mari Scott,15
62943,6.46,0.66,Da'Mari Scott,15
62944,6.37,0.65,Da'Mari Scott,15
62945,6.41,0.66,Da'Mari Scott,15
62946,6.45,0.66,Da'Mari Scott,15
62947,6.49,0.66,Da'Mari Scott,15
62948,6.55,0.66,Da'Mari Scott,15
62949,6.63,0.67,Da'Mari Scott,15
62950,6.66,0.67,Da'Mari Scott,15
62951,6.71,0.67,Da'Mari Scott,15
62952,6.73,0.67,Da'Mari Scott,15
62953,6.7,0.67,Da'Mari Scott,15
62954,6.63,0.67,Da'Mari Scott,15
62955,6.51,0.66,Da'Mari Scott,15
62956,6.35,0.64,Da'Mari Scott,15
62957,6.13,0.62,Da'Mari Scott,15
62958,5.83,0.59,Da'Mari Scott,15
62959,0.13,0.01,Jalen Davis,36
62960,0.1,0.01,Jalen Davis,36
62961,0.02,0,Jalen Davis,36
62962,0.08,0,Jalen Davis,36
62963,0.1,0.01,Jalen Davis,36
62964,0.18,0.02,Jalen Davis,36
62965,0.3,0.03,Jalen Davis,36
62966,0.47,0.04,Jalen Davis,36
62967,0.71,0.07,Jalen Davis,36
62968,1.06,0.1,Jalen Davis,36
62969,1.45,0.13,Jalen Davis,36
62970,1.76,0.17,Jalen Davis,36
62971,2.2,0.21,Jalen Davis,36
62972,2.75,0.27,Jalen Davis,36
62973,3.31,0.32,Jalen Davis,36
62974,3.78,0.37,Jalen Davis,36
62975,4.23,0.41,Jalen Davis,36
62976,4.61,0.45,Jalen Davis,36
62977,5.08,0.5,Jalen Davis,36
62978,5.46,0.54,Jalen Davis,36
62979,5.79,0.57,Jalen Davis,36
62980,6.08,0.61,Jalen Davis,36
62981,6.3,0.62,Jalen Davis,36
62982,6.49,0.65,Jalen Davis,36
62983,6.75,0.68,Jalen Davis,36
62984,6.92,0.69,Jalen Davis,36
62985,7.1,0.72,Jalen Davis,36
62986,7.28,0.73,Jalen Davis,36
62987,7.35,0.74,Jalen Davis,36
62988,7.45,0.75,Jalen Davis,36
62989,7.56,0.76,Jalen Davis,36
62990,7.67,0.78,Jalen Davis,36
62991,7.67,0.77,Jalen Davis,36
62992,7.69,0.78,Jalen Davis,36
62993,7.74,0.79,Jalen Davis,36
62994,7.72,0.78,Jalen Davis,36
62995,7.72,0.78,Jalen Davis,36
62996,7.72,0.78,Jalen Davis,36
62997,7.69,0.78,Jalen Davis,36
62998,7.6,0.77,Jalen Davis,36
62999,7.61,0.77,Jalen Davis,36
63000,7.59,0.77,Jalen Davis,36
63001,7.6,0.77,Jalen Davis,36
63002,7.52,0.76,Jalen Davis,36
63003,7.44,0.75,Jalen Davis,36
63004,7.35,0.75,Jalen Davis,36
63005,7.3,0.74,Jalen Davis,36
63006,7.19,0.73,Jalen Davis,36
63007,7.1,0.72,Jalen Davis,36
63008,7.03,0.71,Jalen Davis,36
63009,6.93,0.7,Jalen Davis,36
63010,6.89,0.7,Jalen Davis,36
63011,6.85,0.69,Jalen Davis,36
